,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,P8,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
CP5,0.020876826722338204,0.0,0.0,0.020876826722338204,0.022964509394572025,0.0,0.014613778705636743,0.022964509394572025,0.014613778705636743,0.020876826722338204,0.022964509394572025,0.018789144050104383,0.020876826722338204,0.022964509394572025,0.020876826722338204,0.020876826722338204,0.018789144050104383,0.0,0.0,0.016701461377870562,0.014613778705636743,0.022964509394572025,0.018789144050104383,0.010438413361169102,0.020876826722338204,0.022964509394572025,0.014613778705636743,0.018789144050104383,0.014613778705636743,0.022964509394572025,0.018789144050104383,0.012526096033402923,0.022964509394572025,0.025052192066805846,0.018789144050104383,0.022964509394572025,0.010438413361169102,0.020876826722338204,0.018789144050104383,0.020876826722338204,0.006263048016701462,0.0,0.014613778705636743,0.016701461377870562,0.018789144050104383,0.016701461377870562,0.025052192066805846,0.018789144050104383,0.018789144050104383,0.0,0.016701461377870562,0.022964509394572025,0.014613778705636743,0.020876826722338204,0.014613778705636743,0.020876826722338204,0.0,0.014613778705636743,0.0020876826722338203,0.018789144050104383,0.022964509394572025,0.020876826722338204
CP1,0.021551724137931036,0.0,0.0,0.021551724137931036,0.021551724137931036,0.0,0.015086206896551725,0.021551724137931036,0.015086206896551725,0.021551724137931036,0.021551724137931036,0.01939655172413793,0.021551724137931036,0.021551724137931036,0.021551724137931036,0.021551724137931036,0.01939655172413793,0.0,0.0,0.017241379310344827,0.015086206896551725,0.021551724137931036,0.01939655172413793,0.010775862068965518,0.021551724137931036,0.021551724137931036,0.015086206896551725,0.01939655172413793,0.015086206896551725,0.021551724137931036,0.01939655172413793,0.01293103448275862,0.021551724137931036,0.021551724137931036,0.01939655172413793,0.021551724137931036,0.010775862068965518,0.021551724137931036,0.01939655172413793,0.021551724137931036,0.00646551724137931,0.0,0.015086206896551725,0.017241379310344827,0.01939655172413793,0.017241379310344827,0.021551724137931036,0.01939655172413793,0.01939655172413793,0.0,0.017241379310344827,0.021551724137931036,0.015086206896551725,0.021551724137931036,0.015086206896551725,0.021551724137931036,0.0,0.015086206896551725,0.0021551724137931034,0.01939655172413793,0.021551724137931036,0.021551724137931036
Pz,0.020964360587002098,0.0,0.0,0.020964360587002098,0.023060796645702306,0.0,0.014675052410901468,0.023060796645702306,0.014675052410901468,0.020964360587002098,0.023060796645702306,0.018867924528301886,0.020964360587002098,0.023060796645702306,0.020964360587002098,0.020964360587002098,0.018867924528301886,0.0,0.0,0.016771488469601678,0.014675052410901468,0.023060796645702306,0.018867924528301886,0.010482180293501049,0.020964360587002098,0.023060796645702306,0.014675052410901468,0.018867924528301886,0.014675052410901468,0.023060796645702306,0.018867924528301886,0.012578616352201259,0.023060796645702306,0.023060796645702306,0.018867924528301886,0.023060796645702306,0.010482180293501049,0.020964360587002098,0.018867924528301886,0.020964360587002098,0.006289308176100629,0.0,0.014675052410901468,0.016771488469601678,0.018867924528301886,0.016771488469601678,0.023060796645702306,0.018867924528301886,0.018867924528301886,0.0,0.016771488469601678,0.023060796645702306,0.014675052410901468,0.020964360587002098,0.014675052410901468,0.020964360587002098,0.0,0.014675052410901468,0.0020964360587002098,0.018867924528301886,0.023060796645702306,0.020964360587002098
P3,0.020876826722338204,0.0,0.0,0.020876826722338204,0.022964509394572025,0.0,0.014613778705636743,0.022964509394572025,0.014613778705636743,0.020876826722338204,0.022964509394572025,0.018789144050104383,0.020876826722338204,0.022964509394572025,0.020876826722338204,0.020876826722338204,0.018789144050104383,0.0,0.0,0.016701461377870562,0.014613778705636743,0.022964509394572025,0.018789144050104383,0.010438413361169102,0.020876826722338204,0.022964509394572025,0.014613778705636743,0.018789144050104383,0.014613778705636743,0.022964509394572025,0.018789144050104383,0.012526096033402923,0.022964509394572025,0.025052192066805846,0.018789144050104383,0.022964509394572025,0.010438413361169102,0.020876826722338204,0.018789144050104383,0.020876826722338204,0.006263048016701462,0.0,0.014613778705636743,0.016701461377870562,0.018789144050104383,0.016701461377870562,0.025052192066805846,0.018789144050104383,0.018789144050104383,0.0,0.016701461377870562,0.022964509394572025,0.014613778705636743,0.020876826722338204,0.014613778705636743,0.020876826722338204,0.0,0.014613778705636743,0.0020876826722338203,0.018789144050104383,0.022964509394572025,0.020876826722338204
P7,0.020964360587002098,0.0,0.0,0.020964360587002098,0.023060796645702306,0.0,0.014675052410901468,0.023060796645702306,0.014675052410901468,0.020964360587002098,0.023060796645702306,0.018867924528301886,0.020964360587002098,0.023060796645702306,0.020964360587002098,0.020964360587002098,0.018867924528301886,0.0,0.0,0.016771488469601678,0.014675052410901468,0.023060796645702306,0.018867924528301886,0.010482180293501049,0.020964360587002098,0.023060796645702306,0.014675052410901468,0.018867924528301886,0.014675052410901468,0.023060796645702306,0.018867924528301886,0.012578616352201259,0.023060796645702306,0.023060796645702306,0.018867924528301886,0.023060796645702306,0.010482180293501049,0.020964360587002098,0.018867924528301886,0.020964360587002098,0.006289308176100629,0.0,0.014675052410901468,0.016771488469601678,0.018867924528301886,0.016771488469601678,0.023060796645702306,0.018867924528301886,0.018867924528301886,0.0,0.016771488469601678,0.023060796645702306,0.014675052410901468,0.020964360587002098,0.014675052410901468,0.020964360587002098,0.0,0.014675052410901468,0.0020964360587002098,0.018867924528301886,0.023060796645702306,0.020964360587002098
O1,0.020964360587002098,0.0,0.0,0.020964360587002098,0.023060796645702306,0.0,0.014675052410901468,0.023060796645702306,0.014675052410901468,0.020964360587002098,0.023060796645702306,0.018867924528301886,0.020964360587002098,0.023060796645702306,0.020964360587002098,0.020964360587002098,0.018867924528301886,0.0,0.0,0.016771488469601678,0.014675052410901468,0.023060796645702306,0.018867924528301886,0.010482180293501049,0.020964360587002098,0.023060796645702306,0.014675052410901468,0.018867924528301886,0.014675052410901468,0.023060796645702306,0.018867924528301886,0.012578616352201259,0.023060796645702306,0.023060796645702306,0.018867924528301886,0.023060796645702306,0.010482180293501049,0.020964360587002098,0.018867924528301886,0.020964360587002098,0.006289308176100629,0.0,0.014675052410901468,0.016771488469601678,0.018867924528301886,0.016771488469601678,0.023060796645702306,0.018867924528301886,0.018867924528301886,0.0,0.016771488469601678,0.023060796645702306,0.014675052410901468,0.020964360587002098,0.014675052410901468,0.020964360587002098,0.0,0.014675052410901468,0.0020964360587002098,0.018867924528301886,0.023060796645702306,0.020964360587002098
Oz,0.021551724137931036,0.0,0.0,0.021551724137931036,0.021551724137931036,0.0,0.015086206896551725,0.021551724137931036,0.015086206896551725,0.021551724137931036,0.021551724137931036,0.01939655172413793,0.021551724137931036,0.021551724137931036,0.021551724137931036,0.021551724137931036,0.01939655172413793,0.0,0.0,0.017241379310344827,0.015086206896551725,0.021551724137931036,0.01939655172413793,0.010775862068965518,0.021551724137931036,0.021551724137931036,0.015086206896551725,0.01939655172413793,0.015086206896551725,0.021551724137931036,0.01939655172413793,0.01293103448275862,0.021551724137931036,0.021551724137931036,0.01939655172413793,0.021551724137931036,0.010775862068965518,0.021551724137931036,0.01939655172413793,0.021551724137931036,0.00646551724137931,0.0,0.015086206896551725,0.017241379310344827,0.01939655172413793,0.017241379310344827,0.021551724137931036,0.01939655172413793,0.01939655172413793,0.0,0.017241379310344827,0.021551724137931036,0.015086206896551725,0.021551724137931036,0.015086206896551725,0.021551724137931036,0.0,0.015086206896551725,0.0021551724137931034,0.01939655172413793,0.021551724137931036,0.021551724137931036
O2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP10,0.02050113895216401,0.0,0.0,0.02050113895216401,0.02050113895216401,0.0,0.015945330296127564,0.02050113895216401,0.015945330296127564,0.02050113895216401,0.02050113895216401,0.02050113895216401,0.02050113895216401,0.02050113895216401,0.02050113895216401,0.02050113895216401,0.02050113895216401,0.0,0.0,0.018223234624145785,0.015945330296127564,0.02050113895216401,0.02050113895216401,0.011389521640091117,0.02050113895216401,0.02050113895216401,0.015945330296127564,0.02050113895216401,0.015945330296127564,0.02050113895216401,0.02050113895216401,0.01366742596810934,0.02050113895216401,0.02050113895216401,0.02050113895216401,0.02050113895216401,0.011389521640091117,0.02050113895216401,0.02050113895216401,0.02050113895216401,0.00683371298405467,0.0,0.015945330296127564,0.018223234624145785,0.02050113895216401,0.018223234624145785,0.02050113895216401,0.02050113895216401,0.02050113895216401,0.0,0.018223234624145785,0.02050113895216401,0.015945330296127564,0.02050113895216401,0.015945330296127564,0.02050113895216401,0.0,0.015945330296127564,0.002277904328018223,0.02050113895216401,0.02050113895216401,0.02050113895216401
CP6,0.019851116625310174,0.0,0.0,0.019851116625310174,0.019851116625310174,0.0,0.017369727047146403,0.019851116625310174,0.017369727047146403,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.0,0.0,0.019851116625310174,0.017369727047146403,0.019851116625310174,0.019851116625310174,0.01240694789081886,0.019851116625310174,0.019851116625310174,0.017369727047146403,0.019851116625310174,0.017369727047146403,0.019851116625310174,0.019851116625310174,0.01488833746898263,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.01240694789081886,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.007444168734491315,0.0,0.017369727047146403,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.0,0.019851116625310174,0.019851116625310174,0.017369727047146403,0.019851116625310174,0.017369727047146403,0.019851116625310174,0.0,0.017369727047146403,0.0024813895781637717,0.019851116625310174,0.019851116625310174,0.019851116625310174
CP2,0.020876826722338204,0.0,0.0,0.020876826722338204,0.022964509394572025,0.0,0.014613778705636743,0.022964509394572025,0.014613778705636743,0.020876826722338204,0.022964509394572025,0.018789144050104383,0.020876826722338204,0.022964509394572025,0.020876826722338204,0.020876826722338204,0.018789144050104383,0.0,0.0,0.016701461377870562,0.014613778705636743,0.022964509394572025,0.018789144050104383,0.010438413361169102,0.020876826722338204,0.022964509394572025,0.014613778705636743,0.018789144050104383,0.014613778705636743,0.022964509394572025,0.018789144050104383,0.012526096033402923,0.022964509394572025,0.025052192066805846,0.018789144050104383,0.022964509394572025,0.010438413361169102,0.020876826722338204,0.018789144050104383,0.020876826722338204,0.006263048016701462,0.0,0.014613778705636743,0.016701461377870562,0.018789144050104383,0.016701461377870562,0.025052192066805846,0.018789144050104383,0.018789144050104383,0.0,0.016701461377870562,0.022964509394572025,0.014613778705636743,0.020876826722338204,0.014613778705636743,0.020876826722338204,0.0,0.014613778705636743,0.0020876826722338203,0.018789144050104383,0.022964509394572025,0.020876826722338204
Cz,0.021551724137931036,0.0,0.0,0.021551724137931036,0.021551724137931036,0.0,0.015086206896551725,0.021551724137931036,0.015086206896551725,0.021551724137931036,0.021551724137931036,0.01939655172413793,0.021551724137931036,0.021551724137931036,0.021551724137931036,0.021551724137931036,0.01939655172413793,0.0,0.0,0.017241379310344827,0.015086206896551725,0.021551724137931036,0.01939655172413793,0.010775862068965518,0.021551724137931036,0.021551724137931036,0.015086206896551725,0.01939655172413793,0.015086206896551725,0.021551724137931036,0.01939655172413793,0.01293103448275862,0.021551724137931036,0.021551724137931036,0.01939655172413793,0.021551724137931036,0.010775862068965518,0.021551724137931036,0.01939655172413793,0.021551724137931036,0.00646551724137931,0.0,0.015086206896551725,0.017241379310344827,0.01939655172413793,0.017241379310344827,0.021551724137931036,0.01939655172413793,0.01939655172413793,0.0,0.017241379310344827,0.021551724137931036,0.015086206896551725,0.021551724137931036,0.015086206896551725,0.021551724137931036,0.0,0.015086206896551725,0.0021551724137931034,0.01939655172413793,0.021551724137931036,0.021551724137931036
C4,0.01910828025477707,0.0,0.0,0.01910828025477707,0.01910828025477707,0.0,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.0,0.0,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01592356687898089,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01592356687898089,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.009554140127388535,0.0,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.0,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.01910828025477707,0.0,0.01910828025477707,0.0031847133757961785,0.01910828025477707,0.01910828025477707,0.01910828025477707
T8,0.020964360587002098,0.0,0.0,0.020964360587002098,0.023060796645702306,0.0,0.014675052410901468,0.023060796645702306,0.014675052410901468,0.020964360587002098,0.023060796645702306,0.018867924528301886,0.020964360587002098,0.023060796645702306,0.020964360587002098,0.020964360587002098,0.018867924528301886,0.0,0.0,0.016771488469601678,0.014675052410901468,0.023060796645702306,0.018867924528301886,0.010482180293501049,0.020964360587002098,0.023060796645702306,0.014675052410901468,0.018867924528301886,0.014675052410901468,0.023060796645702306,0.018867924528301886,0.012578616352201259,0.023060796645702306,0.023060796645702306,0.018867924528301886,0.023060796645702306,0.010482180293501049,0.020964360587002098,0.018867924528301886,0.020964360587002098,0.006289308176100629,0.0,0.014675052410901468,0.016771488469601678,0.018867924528301886,0.016771488469601678,0.023060796645702306,0.018867924528301886,0.018867924528301886,0.0,0.016771488469601678,0.023060796645702306,0.014675052410901468,0.020964360587002098,0.014675052410901468,0.020964360587002098,0.0,0.014675052410901468,0.0020964360587002098,0.018867924528301886,0.023060796645702306,0.020964360587002098
FT10,0.020876826722338204,0.0,0.0,0.020876826722338204,0.022964509394572025,0.0,0.014613778705636743,0.022964509394572025,0.014613778705636743,0.020876826722338204,0.022964509394572025,0.018789144050104383,0.020876826722338204,0.022964509394572025,0.020876826722338204,0.020876826722338204,0.018789144050104383,0.0,0.0,0.016701461377870562,0.014613778705636743,0.022964509394572025,0.018789144050104383,0.010438413361169102,0.020876826722338204,0.022964509394572025,0.014613778705636743,0.018789144050104383,0.014613778705636743,0.022964509394572025,0.018789144050104383,0.012526096033402923,0.022964509394572025,0.025052192066805846,0.018789144050104383,0.022964509394572025,0.010438413361169102,0.020876826722338204,0.018789144050104383,0.020876826722338204,0.006263048016701462,0.0,0.014613778705636743,0.016701461377870562,0.018789144050104383,0.016701461377870562,0.025052192066805846,0.018789144050104383,0.018789144050104383,0.0,0.016701461377870562,0.022964509394572025,0.014613778705636743,0.020876826722338204,0.014613778705636743,0.020876826722338204,0.0,0.014613778705636743,0.0020876826722338203,0.018789144050104383,0.022964509394572025,0.020876826722338204
FC6,0.019851116625310174,0.0,0.0,0.019851116625310174,0.019851116625310174,0.0,0.017369727047146403,0.019851116625310174,0.017369727047146403,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.0,0.0,0.019851116625310174,0.017369727047146403,0.019851116625310174,0.019851116625310174,0.01240694789081886,0.019851116625310174,0.019851116625310174,0.017369727047146403,0.019851116625310174,0.017369727047146403,0.019851116625310174,0.019851116625310174,0.01488833746898263,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.01240694789081886,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.007444168734491315,0.0,0.017369727047146403,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.019851116625310174,0.0,0.019851116625310174,0.019851116625310174,0.017369727047146403,0.019851116625310174,0.017369727047146403,0.019851116625310174,0.0,0.017369727047146403,0.0024813895781637717,0.019851116625310174,0.019851116625310174,0.019851116625310174
FC2,0.021551724137931036,0.0,0.0,0.021551724137931036,0.021551724137931036,0.0,0.015086206896551725,0.021551724137931036,0.015086206896551725,0.021551724137931036,0.021551724137931036,0.01939655172413793,0.021551724137931036,0.021551724137931036,0.021551724137931036,0.021551724137931036,0.01939655172413793,0.0,0.0,0.017241379310344827,0.015086206896551725,0.021551724137931036,0.01939655172413793,0.010775862068965518,0.021551724137931036,0.021551724137931036,0.015086206896551725,0.01939655172413793,0.015086206896551725,0.021551724137931036,0.01939655172413793,0.01293103448275862,0.021551724137931036,0.021551724137931036,0.01939655172413793,0.021551724137931036,0.010775862068965518,0.021551724137931036,0.01939655172413793,0.021551724137931036,0.00646551724137931,0.0,0.015086206896551725,0.017241379310344827,0.01939655172413793,0.017241379310344827,0.021551724137931036,0.01939655172413793,0.01939655172413793,0.0,0.017241379310344827,0.021551724137931036,0.015086206896551725,0.021551724137931036,0.015086206896551725,0.021551724137931036,0.0,0.015086206896551725,0.0021551724137931034,0.01939655172413793,0.021551724137931036,0.021551724137931036
