,Fp1,Fz,F3,F7,FT9,FC5,FC1,C3,T7,TP9,CP5,CP1,Pz,P3,P7,O1,Oz,O2,TP10,CP6,CP2,Cz,C4,T8,FT10,FC6,FC2,F4,F8,Fp2,AF7,AF3,AFz,F1,F5,FT7,FC3,C1,C5,TP7,CP3,P1,P5,PO7,PO3,POz,PO4,PO8,P2,CPz,CP4,TP8,C6,C2,FC4,FT8,F6,AF8,AF4,F2,FCz
FC6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC2,0.0,0.05084745762711865,0.05084745762711865,0.0,0.0,0.0,0.0,0.05084745762711865,0.05084745762711865,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.01694915254237288,0.03389830508474576,0.0,0.0,0.0,0.03389830508474576,0.05084745762711865,0.01694915254237288,0.0,0.05084745762711865,0.03389830508474576,0.0,0.05084745762711865,0.0,0.0,0.0,0.05084745762711865,0.0,0.05084745762711865,0.03389830508474576,0.05084745762711865,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.05084745762711865,0.05084745762711865,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.0
F4,0.0,0.056179775280898875,0.056179775280898875,0.0,0.0,0.0,0.0,0.056179775280898875,0.056179775280898875,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.011235955056179775,0.033707865168539325,0.0,0.0,0.0,0.033707865168539325,0.0449438202247191,0.02247191011235955,0.0,0.056179775280898875,0.033707865168539325,0.0,0.0449438202247191,0.0,0.0,0.0,0.0449438202247191,0.0,0.056179775280898875,0.033707865168539325,0.056179775280898875,0.0,0.0,0.0,0.0449438202247191,0.0,0.0,0.0,0.056179775280898875,0.0,0.0,0.0449438202247191,0.0449438202247191,0.0,0.0,0.0,0.0,0.056179775280898875,0.0,0.0
F8,0.0,0.046511627906976744,0.046511627906976744,0.0,0.0,0.0,0.0,0.046511627906976744,0.046511627906976744,0.0,0.0,0.0,0.0,0.023255813953488372,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,0.023255813953488372,0.046511627906976744,0.0,0.0,0.0,0.046511627906976744,0.046511627906976744,0.023255813953488372,0.0,0.046511627906976744,0.046511627906976744,0.0,0.046511627906976744,0.0,0.0,0.0,0.046511627906976744,0.0,0.046511627906976744,0.046511627906976744,0.046511627906976744,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.0,0.046511627906976744,0.0,0.0,0.046511627906976744,0.046511627906976744,0.0,0.0,0.0,0.0,0.046511627906976744,0.0,0.0
Fp2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
AF7,0.0,0.06382978723404255,0.06382978723404255,0.0,0.0,0.0,0.0,0.05319148936170213,0.05319148936170213,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.010638297872340425,0.031914893617021274,0.0,0.0,0.0,0.031914893617021274,0.0425531914893617,0.02127659574468085,0.0,0.06382978723404255,0.031914893617021274,0.0,0.0425531914893617,0.0,0.0,0.0,0.0425531914893617,0.0,0.05319148936170213,0.031914893617021274,0.06382978723404255,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0,0.0,0.05319148936170213,0.0,0.0
AF3,0.0,0.05084745762711865,0.05084745762711865,0.0,0.0,0.0,0.0,0.05084745762711865,0.05084745762711865,0.0,0.0,0.0,0.0,0.01694915254237288,0.0,0.0,0.0,0.0,0.0,0.0,0.05084745762711865,0.01694915254237288,0.03389830508474576,0.0,0.0,0.0,0.03389830508474576,0.05084745762711865,0.01694915254237288,0.0,0.05084745762711865,0.03389830508474576,0.0,0.05084745762711865,0.0,0.0,0.0,0.05084745762711865,0.0,0.05084745762711865,0.03389830508474576,0.05084745762711865,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.0,0.05084745762711865,0.0,0.0,0.05084745762711865,0.05084745762711865,0.0,0.0,0.0,0.0,0.05084745762711865,0.0,0.0
AFz,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1,0.0,0.056179775280898875,0.056179775280898875,0.0,0.0,0.0,0.0,0.056179775280898875,0.056179775280898875,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.011235955056179775,0.033707865168539325,0.0,0.0,0.0,0.033707865168539325,0.0449438202247191,0.02247191011235955,0.0,0.056179775280898875,0.033707865168539325,0.0,0.0449438202247191,0.0,0.0,0.0,0.0449438202247191,0.0,0.056179775280898875,0.033707865168539325,0.056179775280898875,0.0,0.0,0.0,0.0449438202247191,0.0,0.0,0.0,0.056179775280898875,0.0,0.0,0.0449438202247191,0.0449438202247191,0.0,0.0,0.0,0.0,0.056179775280898875,0.0,0.0
F5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
FC3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
C1,0.0,0.056179775280898875,0.056179775280898875,0.0,0.0,0.0,0.0,0.056179775280898875,0.056179775280898875,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.011235955056179775,0.033707865168539325,0.0,0.0,0.0,0.033707865168539325,0.0449438202247191,0.02247191011235955,0.0,0.056179775280898875,0.033707865168539325,0.0,0.0449438202247191,0.0,0.0,0.0,0.0449438202247191,0.0,0.056179775280898875,0.033707865168539325,0.056179775280898875,0.0,0.0,0.0,0.0449438202247191,0.0,0.0,0.0,0.056179775280898875,0.0,0.0,0.0449438202247191,0.0449438202247191,0.0,0.0,0.0,0.0,0.056179775280898875,0.0,0.0
C5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
TP7,0.0,0.06382978723404255,0.06382978723404255,0.0,0.0,0.0,0.0,0.05319148936170213,0.05319148936170213,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.010638297872340425,0.031914893617021274,0.0,0.0,0.0,0.031914893617021274,0.0425531914893617,0.02127659574468085,0.0,0.06382978723404255,0.031914893617021274,0.0,0.0425531914893617,0.0,0.0,0.0,0.0425531914893617,0.0,0.05319148936170213,0.031914893617021274,0.06382978723404255,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0,0.0,0.05319148936170213,0.0,0.0
CP3,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.0125,0.0375,0.0,0.0,0.0,0.0375,0.05,0.025,0.0,0.05,0.0375,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.05,0.0375,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.05,0.0,0.0,0.05,0.05,0.0,0.0,0.0,0.0,0.05,0.0,0.0
P1,0.0,0.06382978723404255,0.06382978723404255,0.0,0.0,0.0,0.0,0.05319148936170213,0.05319148936170213,0.0,0.0,0.0,0.0,0.010638297872340425,0.0,0.0,0.0,0.0,0.0,0.0,0.0425531914893617,0.010638297872340425,0.031914893617021274,0.0,0.0,0.0,0.031914893617021274,0.0425531914893617,0.02127659574468085,0.0,0.06382978723404255,0.031914893617021274,0.0,0.0425531914893617,0.0,0.0,0.0,0.0425531914893617,0.0,0.05319148936170213,0.031914893617021274,0.06382978723404255,0.0,0.0,0.0,0.0425531914893617,0.0,0.0,0.0,0.06382978723404255,0.0,0.0,0.0425531914893617,0.0425531914893617,0.0,0.0,0.0,0.0,0.05319148936170213,0.0,0.0
P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PO3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
POz,0.0,0.056179775280898875,0.056179775280898875,0.0,0.0,0.0,0.0,0.056179775280898875,0.056179775280898875,0.0,0.0,0.0,0.0,0.011235955056179775,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,0.011235955056179775,0.033707865168539325,0.0,0.0,0.0,0.033707865168539325,0.0449438202247191,0.02247191011235955,0.0,0.056179775280898875,0.033707865168539325,0.0,0.0449438202247191,0.0,0.0,0.0,0.0449438202247191,0.0,0.056179775280898875,0.033707865168539325,0.056179775280898875,0.0,0.0,0.0,0.0449438202247191,0.0,0.0,0.0,0.056179775280898875,0.0,0.0,0.0449438202247191,0.0449438202247191,0.0,0.0,0.0,0.0,0.056179775280898875,0.0,0.0
PO4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
