,caudalmiddlefrontal-lh,caudalmiddlefrontal-rh,inferiorparietal-rh,parsopercularis-lh,parstriangularis-rh,postcentral-lh,postcentral-rh,precentral-lh,precentral-rh,rostralmiddlefrontal-lh,rostralmiddlefrontal-rh,superiorfrontal-lh,superiorfrontal-rh,superiorparietal-lh,superiorparietal-rh,superiortemporal-lh,superiortemporal-rh,supramarginal-lh,supramarginal-rh
caudalmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
caudalmiddlefrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
inferiorparietal-rh,0.0,0.0,0.11538461538461539,0.15384615384615385,0.15384615384615385,0.0,0.0,0.11538461538461539,0.11538461538461539,0.0,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.11538461538461539,0.0,0.0,0.0
parsopercularis-lh,0.0,0.0,0.09523809523809523,0.19047619047619047,0.23809523809523808,0.0,0.0,0.09523809523809523,0.09523809523809523,0.0,0.14285714285714285,0.0,0.0,0.0,0.047619047619047616,0.09523809523809523,0.0,0.0,0.0
parstriangularis-rh,0.0,0.0,0.08888888888888889,0.1111111111111111,0.26666666666666666,0.0,0.0,0.1111111111111111,0.08888888888888889,0.0,0.13333333333333333,0.0,0.0,0.0,0.08888888888888889,0.1111111111111111,0.0,0.0,0.0
postcentral-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
postcentral-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
precentral-lh,0.0,0.0,0.12121212121212122,0.12121212121212122,0.15151515151515152,0.0,0.0,0.12121212121212122,0.12121212121212122,0.0,0.15151515151515152,0.0,0.0,0.0,0.09090909090909091,0.12121212121212122,0.0,0.0,0.0
precentral-rh,0.0,0.0,0.11538461538461539,0.15384615384615385,0.15384615384615385,0.0,0.0,0.11538461538461539,0.11538461538461539,0.0,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.11538461538461539,0.0,0.0,0.0
rostralmiddlefrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rostralmiddlefrontal-rh,0.0,0.0,0.1,0.125,0.175,0.0,0.0,0.125,0.1,0.0,0.15,0.0,0.0,0.0,0.1,0.125,0.0,0.0,0.0
superiorfrontal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiorfrontal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiorparietal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
superiorparietal-rh,0.0,0.0,0.13333333333333333,0.1,0.13333333333333333,0.0,0.0,0.13333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.1,0.13333333333333333,0.0,0.0,0.0
superiortemporal-lh,0.0,0.0,0.12121212121212122,0.12121212121212122,0.15151515151515152,0.0,0.0,0.12121212121212122,0.12121212121212122,0.0,0.15151515151515152,0.0,0.0,0.0,0.09090909090909091,0.12121212121212122,0.0,0.0,0.0
superiortemporal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supramarginal-lh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
supramarginal-rh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
